DDI-DrugBank.d81.s9.p3	rifampicin	DB01045	drug	isradipine	DB00270	True	mechanism	drug	Rifampicin: In a study in healthy volunteers, a six-day course of rifampicin at 600 mg/day followed by a single 5 mg dose of isradipine resulted in a reduction in isradipine levels to below detectable limits.
DDI-DrugBank.d82.s16.p0	INDOCIN	None	brand	lithium	DB01356	True	mechanism	drug	Capsules INDOCIN 50 mg t.i.d. produced a clinically relevant elevation of plasma lithium and reduction in renal lithium clearance in psychiatric patients and normal subjects with steady state plasma lithium concentrations.
DDI-DrugBank.d82.s2.p0	diflunisal	DB00861	drug	INDOCIN	None	True	advise	brand	Therefore, diflunisal and INDOCIN should not be used concomitantly.
DDI-DrugBank.d84.s1.p12	Exjade	None	brand	aluminum	None	True	advise	drug	Although deferasirox has a lower affinity for aluminum than for iron, Exjade should not be taken with aluminum-containing antacid preparations.
DDI-DrugBank.d85.s12.p5	naproxen sodium	None	drug	methotrexate	DB00563	True	mechanism	drug	Naproxen, naproxen sodium and other NSAIDs have been reported to reduce the tubular secretion of methotrexate in an animal model, possibly increasing the toxicity of methotrexate.
DDI-DrugBank.d86.s0.p11	antiparkinsonian drug	None	group	amitriptyline	DB00321	True	effect	drug	The concurrent use of two or more drugs with anticholinergic activity--such as an antipsychotic drug (eg, chlorpromazine), an antiparkinsonian drug (eg, trihexyphenidyl), and/or a tricyclic antidepressant (eg, amitriptyline)--commonly results in excessive anticholinergic effects, including dry mouth and associated dental complications, blurred vision, and, in patients exposed to high temperature and humidity, hyperpyrexia.
DDI-DrugBank.d86.s0.p12	trihexyphenidyl	DB00376	drug	tricyclic antidepressant	None	True	effect	group	The concurrent use of two or more drugs with anticholinergic activity--such as an antipsychotic drug (eg, chlorpromazine), an antiparkinsonian drug (eg, trihexyphenidyl), and/or a tricyclic antidepressant (eg, amitriptyline)--commonly results in excessive anticholinergic effects, including dry mouth and associated dental complications, blurred vision, and, in patients exposed to high temperature and humidity, hyperpyrexia.
DDI-DrugBank.d86.s0.p8	chlorpromazine	DB00477	drug	amitriptyline	DB00321	True	effect	drug	The concurrent use of two or more drugs with anticholinergic activity--such as an antipsychotic drug (eg, chlorpromazine), an antiparkinsonian drug (eg, trihexyphenidyl), and/or a tricyclic antidepressant (eg, amitriptyline)--commonly results in excessive anticholinergic effects, including dry mouth and associated dental complications, blurred vision, and, in patients exposed to high temperature and humidity, hyperpyrexia.
DDI-DrugBank.d89.s3.p24	caffeine	DB00201	drug	phenytoin	DB00252	True	advise	drug	Based on adult data, lower doses of caffeine may be needed following coadministration of drugs which are reported to decrease caffeine elimination (e.g., cimetidine and ketoconazole) and higher caffeine doses may be needed following coadministration of drugs that increase caffeine elimination (e.g., phenobarbital and phenytoin).
DDI-DrugBank.d94.s11.p10	EQUETROTM	None	brand	delavirdine	DB00705	True	mechanism	drug	Agents that have been found, or are expected to have decreased plasma levels in the presence of EQUETROTM due to induction of CYP enzymes are the following: Acetaminophen, alprazolam, amitriptyline, bupropion, buspirone, citalopram, clobazam, clonazepam, clozapine, cyclosporin, delavirdine, desipramine, diazepam, dicumarol, doxycycline, ethosuximide, felbamate, felodipine, glucocorticoids, haloperidol, itraconazole, lamotrigine, levothyroxine, lorazepam, methadone, midazolam, mirtazapine, nortriptyline, olanzapine, oral contraceptives(3), oxcarbazepine, Phenytoin(4), praziquantel, protease inhibitors, quetiapine, risperidone, theophylline, topiramate, tiagabine, tramadol, triazolam, valproate, warfarin(5) , ziprasidone, and zonisamide.
DDI-DrugBank.d94.s11.p16	EQUETROTM	None	brand	felbamate	DB00949	True	mechanism	drug	Agents that have been found, or are expected to have decreased plasma levels in the presence of EQUETROTM due to induction of CYP enzymes are the following: Acetaminophen, alprazolam, amitriptyline, bupropion, buspirone, citalopram, clobazam, clonazepam, clozapine, cyclosporin, delavirdine, desipramine, diazepam, dicumarol, doxycycline, ethosuximide, felbamate, felodipine, glucocorticoids, haloperidol, itraconazole, lamotrigine, levothyroxine, lorazepam, methadone, midazolam, mirtazapine, nortriptyline, olanzapine, oral contraceptives(3), oxcarbazepine, Phenytoin(4), praziquantel, protease inhibitors, quetiapine, risperidone, theophylline, topiramate, tiagabine, tramadol, triazolam, valproate, warfarin(5) , ziprasidone, and zonisamide.
DDI-DrugBank.d94.s11.p30	EQUETROTM	None	brand	oxcarbazepine	DB00776	True	mechanism	drug	Agents that have been found, or are expected to have decreased plasma levels in the presence of EQUETROTM due to induction of CYP enzymes are the following: Acetaminophen, alprazolam, amitriptyline, bupropion, buspirone, citalopram, clobazam, clonazepam, clozapine, cyclosporin, delavirdine, desipramine, diazepam, dicumarol, doxycycline, ethosuximide, felbamate, felodipine, glucocorticoids, haloperidol, itraconazole, lamotrigine, levothyroxine, lorazepam, methadone, midazolam, mirtazapine, nortriptyline, olanzapine, oral contraceptives(3), oxcarbazepine, Phenytoin(4), praziquantel, protease inhibitors, quetiapine, risperidone, theophylline, topiramate, tiagabine, tramadol, triazolam, valproate, warfarin(5) , ziprasidone, and zonisamide.
DDI-DrugBank.d94.s11.p31	EQUETROTM	None	brand	Phenytoin	DB00252	True	mechanism	drug	Agents that have been found, or are expected to have decreased plasma levels in the presence of EQUETROTM due to induction of CYP enzymes are the following: Acetaminophen, alprazolam, amitriptyline, bupropion, buspirone, citalopram, clobazam, clonazepam, clozapine, cyclosporin, delavirdine, desipramine, diazepam, dicumarol, doxycycline, ethosuximide, felbamate, felodipine, glucocorticoids, haloperidol, itraconazole, lamotrigine, levothyroxine, lorazepam, methadone, midazolam, mirtazapine, nortriptyline, olanzapine, oral contraceptives(3), oxcarbazepine, Phenytoin(4), praziquantel, protease inhibitors, quetiapine, risperidone, theophylline, topiramate, tiagabine, tramadol, triazolam, valproate, warfarin(5) , ziprasidone, and zonisamide.
DDI-DrugBank.d94.s13.p7	EQUETROTM	None	brand	primidone	DB00794	True	mechanism	drug	Agents with Increased Levels in the Presence of Carbamazepine: EQUETROTM increases the plasma levels of the following agents: Clomipramine HCl, Phenytoin(6), and primidone Thus, if a patient has been titrated to a stable dosage on one of the agents in this category, and then begins a course of the treatment with EQUETROTM, it is reasonable to expect that a dose decrease for the concomitant agent may be necessary.
DDI-DrugBank.d94.s16.p2	anti-malarial drugs	None	group	carbamazepine	DB00564	True	effect	drug	Additionally, anti-malarial drugs, such as chloroquine and mefloquine, may antagonize the activity of carbamazepine.
DDI-DrugBank.d94.s4.p11	EQUETROTM	None	brand	isoniazid	DB00951	True	mechanism	drug	Agents that are CYP3A4 inhibitors that have been found, or are expected, to increase plasma levels of EQUETROTM are the following: Acetazolamide, azole antifungals, cimetidine, clarithromycin(1), dalfopristin, danazol, delavirdine, diltiazem, erythromycin(1), fluoxetine, fluvoxamine, grapefruit juice, isoniazid, itraconazole, ketoconazole, loratadine, nefazodone, niacinamide, nicotinamide, protease inhibitors, propoxyphene, quinine, quinupristin, troleandomycin, valproate(1), verapamil, zileuton.
DDI-DrugBank.d95.s3.p2	L-arginine	DB00125	drug	sildenafil citrate	None	True	effect	drug	Sildenafil citrate - Theoretically, L-arginine supplements taken concomitantly with sildenafil citrate, may potentiate the effects of the drug.
DDI-DrugBank.d96.s0.p1	Dimenhydrinate	DB00985	drug	apomorphine	DB00714	True	effect	drug	Dimenhydrinate may decrease emetic response to apomorphine.
DDI-DrugBank.d97.s35.p0	CRIXIVAN	None	brand	delavirdine	DB00705	True	advise	drug	Dose reduction of CRIXIVAN to 600 mg every 8 hours should be considered when taking delavirdine 400 mg three times a day.
DDI-DrugBank.d97.s47.p0	Indinavir	DB00224	drug	nevirapine	DB00238	True	mechanism	drug	Indinavir concentrations may be decreased in the presence of nevirapine.
DDI-DrugBank.d97.s72.p4	atorvastatin	DB01076	drug	CRIXIVAN	None	True	advise	brand	Use lowest possible dose of atorvastatin with careful monitoring, or consider HMG-CoA reductase inhibitors that are not primarily metabolized by CYP3A4, such as pravastatin, fluvastatin, or rosuvastatin in combination with CRIXIVAN.
DDI-DrugBank.d97.s78.p0	CRIXIVAN	None	brand	itraconazole	DB01167	True	advise	drug	Dose reduction of CRIXIVAN to 600 mg every 8 hours is recommended when administering itraconazole concurrently.
DDI-DrugBank.d97.s93.p0	Vardenafil	DB00862	drug	indinavir	DB00224	True	advise	drug	Vardenafil dose should not exceed a maximum of 2.5 mg in a 24-hour period in patients receiving concomitant indinavir therapy.
DDI-DrugBank.d98.s11.p2	vitamin D analogues	None	group	corticosteroids	None	True	mechanism	group	Corticosteroids: A relationship of functional antagonism exists between vitamin D analogues, which promote calcium absorption, and corticosteroids, which inhibit calcium absorption.
DDI-DrugBank.d98.s15.p4	Magnesium	DB01378	drug	vitamin D	None	True	advise	group	Magnesium: Magnesium-containing preparations (eg, antacids) may cause hypermagnesemia and should therefore not be taken during therapy with vitamin D by patients on chronic renal dialysis.
DDI-DrugBank.d98.s5.p0	thiazides	None	group	vitamin D	None	True	effect	group	Some reports have shown that the concomitant administration of thiazides with vitamin D causes hypercalcemia.
DDI-MedLine.d110.s9.p1	Ibogaine	None	drug_n	morphine	DB00295	True	effect	drug	Ibogaine attenuates, but 18-MC potentiates, the acute locomotor effects of morphine;
DDI-MedLine.d12.s0.p1	Dexamethasone	DB01234	drug	EGF	None	True	effect	drug_n	Dexamethasone and retinyl acetate similarly inhibit and stimulate EGF- or insulin-induced proliferation of prostatic epithelium.
DDI-MedLine.d12.s7.p11	glucocorticoids	None	group	EGF	None	True	effect	drug_n	These results suggest that both dexamethasone and retinyl acetate, and possibly other glucocorticoids and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of insulin and EGF.
DDI-MedLine.d12.s7.p13	retinoids	None	group	EGF	None	True	effect	drug_n	These results suggest that both dexamethasone and retinyl acetate, and possibly other glucocorticoids and retinoids, may regulate the proliferation of prostate epithelium by a dose-dependent modification of the activity of insulin and EGF.
DDI-MedLine.d126.s7.p0	cypermethrin	None	drug	allopurinol	DB00437	True	effect	drug	Thus, the results suggest that cypermethrin exposure of rats results in free radical-mediated tissue damage, as indicated by elevated cerebral and hepatic lipid peroxidation, which was prevented by allopurinol and Vitamin E.
DDI-MedLine.d131.s4.p0	neurotensin	None	drug_n	tuftsin	None	True	effect	drug_n	On the contrary, neurotensin and tuftsin were agonists in induction of analgesia.
DDI-MedLine.d16.s3.p0	halothane	DB01159	drug	ketamine	DB01221	True	mechanism	drug	However, halothane anesthetic requirement (i.e., MAC) was depressed in a dose-dependent fashion as much as 56% 1-2 hours and as much as 14% 5-6 hours after injection of ketamine, 50 mg/kg, im.
DDI-MedLine.d16.s5.p0	ketamine	DB01221	drug	halothane	DB01159	True	mechanism	drug	The half-life of ketamine in plasma and brain was longer in the presence of halothane than when ketamine was given alone.
DDI-MedLine.d164.s1.p0	lapatinib	DB01259	drug	Herceptin	None	True	effect	brand	Although it was previously reported that lapatinib combined with Herceptin improved the progression-free survival rate compared with lapatinib alone for patients with Herceptin-refractory HER2-positive metastatic breast cancer, the mechanism is purported to be an antiproliferative effect relating to the synergism of these two agents.
DDI-MedLine.d164.s3.p0	lapatinib	DB01259	drug	Herceptin	None	True	effect	brand	In an in vitro assay, lapatinib induced HER2 expression at the cell surface of HER2-positive breast cancer cell lines, leading to the enhancement of Herceptin-mediated ADCC.
DDI-MedLine.d169.s10.p0	calcium	DB01373	drug	nonheme iron	None	True	mechanism	drug	In conclusion, we demonstrated an isolated effect of calcium (as chloride) on absorption of 5 mg of iron provided as nonheme (as sulfate) and heme (as CRBC) iron.
DDI-MedLine.d169.s10.p1	calcium	DB01373	drug	heme iron	None	True	mechanism	drug	In conclusion, we demonstrated an isolated effect of calcium (as chloride) on absorption of 5 mg of iron provided as nonheme (as sulfate) and heme (as CRBC) iron.
DDI-MedLine.d179.s7.p0	docetaxel	DB01248	drug	sunitinib	DB01268	True	effect	drug	When cells were exposed to docetaxel followed by sunitinib, synergism was observed.
DDI-MedLine.d181.s4.p0	levothyroxine	DB00451	drug	simeticone	None	True	int	drug	The authors report the case of an infant with confirmed congenital hypothyroidism on levothyroxine who experienced a possible drug interaction with simeticone.
DDI-MedLine.d190.s8.p1	AAV2	None	drug_n	chondroitin ABC lyase	None	True	effect	drug_n	AAV2-mediated retinal transduction is improved by co-injection of heparinase III or chondroitin ABC lyase.
DDI-MedLine.d193.s1.p2	ticagrelor	DB08816	drug	aspirin	None	True	effect	brand	The FDA has approved ticagrelor (Brilinta-AstraZeneca), an oral antiplatelet drug, for use with low-dose aspirin to reduce the rate of thrombotic cardiovascular events in patients with acute coronary syndrome (ACS).
DDI-MedLine.d194.s0.p0	dasatinib	DB01254	drug	paclitaxel	DB01229	True	effect	drug	The role of p27(Kip1) in dasatinib-enhanced paclitaxel cytotoxicity in human ovarian cancer cells.
DDI-MedLine.d194.s16.p0	dasatinib	DB01254	drug	paclitaxel	DB01229	True	effect	drug	Studies with forced expression and siRNA knockdown of Bcl-2 and Cdk1 suggest that dasatinib-mediated induction of p27(Kip1) enhanced paclitaxel-induced apoptosis by negatively regulating Bcl-2 and Cdk1 expression.
DDI-MedLine.d20.s4.p0	glycine	DB00145	drug	glutamate	None	True	effect	drug	The successive application of glycine (5 or 10 mg/kg egg weight (e.w.) and glutamate (15 mg/kg e.w.) in a 10 min interval significantly increased the activation of spontaneous motility of 17-day-old chick embryos in comparison with the effect of glutamate alone.
DDI-MedLine.d208.s0.p0	Implanon	None	brand	antiretroviral	None	True	effect	group	Implanon   failure in an HIV-positive woman on antiretroviral therapy resulting in two ectopic pregnancies.
DDI-MedLine.d209.s9.p2	tamoxifen	DB00675	drug	fluoxetine	DB00472	True	advise	drug	It is better to avoid prescribing isoenzyme CYP 2D6 inhibitors to women treated with tamoxifen for breast cancer, especially SSRI antidepressants such as paroxetine and fluoxetine.
DDI-MedLine.d214.s5.p0	hemantane	None	drug_n	doxycycline	DB00254	True	effect	drug	Acute administration of hemantane or doxycycline failed to influence locomotion in mice, while their combination normalized motor activity.
DDI-MedLine.d231.s8.p1	Moxifloxacin	DB00218	drug	sucralfate	DB00364	True	mechanism	drug	Moxifloxacin and Lomefloxacin reacts faster with sucralfate and gelusil in acidic media whereas with erythromycin in basic media and multi-minerals in neutral media.
DDI-MedLine.d231.s8.p7	Lomefloxacin	DB00978	drug	erythromycin	DB00199	True	mechanism	drug	Moxifloxacin and Lomefloxacin reacts faster with sucralfate and gelusil in acidic media whereas with erythromycin in basic media and multi-minerals in neutral media.
DDI-MedLine.d231.s8.p8	Lomefloxacin	DB00978	drug	multi-minerals	None	True	mechanism	group	Moxifloxacin and Lomefloxacin reacts faster with sucralfate and gelusil in acidic media whereas with erythromycin in basic media and multi-minerals in neutral media.
DDI-MedLine.d3.s13.p0	Rifampin	None	drug	amprenavir	DB00701	True	mechanism	drug	Rifampin markedly increases the metabolic clearance of amprenavir, and coadministration is contraindicated.
DDI-MedLine.d3.s14.p0	Amprenavir	DB00701	drug	rifabutin	DB00615	True	mechanism	drug	Amprenavir significantly decreases clearance of rifabutin and 25-O-desacetylrifabutin, and the combination is poorly tolerated.
DDI-MedLine.d3.s7.p0	Amprenavir	DB00701	drug	rifabutin	DB00615	True	mechanism	drug	Amprenavir significantly increased the area under the curve at steady state (AUC(ss)) of rifabutin by 2.93-fold and the AUC(ss) of 25-O-desacetylrifabutin by 13.3-fold.
DDI-MedLine.d3.s8.p0	Rifampin	None	drug	amprenavir	DB00701	True	mechanism	drug	Rifampin significantly decreased the AUC(ss) of amprenavir by 82%, but amprenavir had no effect on rifampin pharmacokinetics.
DDI-MedLine.d34.s7.p1	iron	DB01592	drug	cobalt	None	True	mechanism	drug	Additional iron significantly inhibited the absorption of cobalt in both dietary cobalt treatments.
DDI-MedLine.d39.s6.p0	estradiol	DB00783	drug	endotoxin	None	True	effect	drug_n	Exogenous estradiol also appeared to influence the percentage of endotoxin-induced deaths in a dose-dependent manner.
DDI-MedLine.d46.s13.p0	fluoxetine	DB00472	drug	cisapride	DB00604	True	mechanism	drug	Coadministration of fluoxetine significantly decreased cisapride plasma concentrations.
DDI-MedLine.d62.s4.p0	METH	None	drug	SCH-23390	None	True	effect	drug_n	Using in situ hybridization, we observed that METH caused a rapid and transient dose-dependent increase in arc mRNA level in the striatum and cortex that was abolished by pretreatment with the specific dopamine D1 receptor antagonist SCH-23390 but not by an atypical neuroleptic clozapine.
DDI-MedLine.d63.s6.p1	naloxone	DB01183	drug	morphine	DB00295	True	effect	drug	Intraventricular injection of naloxone at doses of 1.2 to 12 micrograms equally antagonized in a dose-dependent manner the tail-flick inhibition induced by intraventricular beta-endorphin and morphine.
DDI-MedLine.d67.s5.p0	Diazepam	DB00829	drug	morphine	DB00295	True	effect	drug	Diazepam at doses of 0.25 mg/kg and 2.5 mg/kg injected with morphine was found to decrease the antinociceptive effect of morphine.
DDI-MedLine.d67.s6.p1	diazepam	DB00829	drug	indomethacin	DB00328	True	effect	drug	Similarly, diazepam decreased the antinociceptive effect of metamizol (only in the tail-flick test) and indomethacin.
DDI-MedLine.d7.s1.p0	theophylline	DB00277	drug	phenytoin	DB00252	True	mechanism	drug	This report describes two cases in which theophylline clearance accelerated markedly with concomitant phenytoin administration.
DDI-MedLine.d73.s4.p1	Methamphetamine	DB01577	drug	pargyline	DB01626	True	effect	drug	Methamphetamine, like MPTP, produced depletions of striatal dopamine but these actions were potentiated by pargyline pretreatment.
DDI-MedLine.d82.s8.p0	Vitamin D3	None	drug	arsenate	None	True	mechanism	drug_n	Vitamin D3 administration to rachitic chicks was effective in significantly elevating duodenal arsenate absorption, acting primarily to enhance serosal transport.
DDI-MedLine.d86.s5.p0	sirolimus	DB00877	drug	diltiazem	DB00343	True	mechanism	drug	RESULTS: The geometric mean (90% confidence interval) whole blood sirolimus area under the plasma concentration time-curve increased 60% (35%-90%), from 736 to 1178 ng x h/mL, and maximum concentration increased 43% (14%-81%), from 67 to 96 ng/mL, with diltiazem coadministration, whereas the mean elimination half-life of sirolimus decreased slightly, from 79 to 67 hours.
DDI-MedLine.d87.s4.p0	Morphine	DB00295	drug	ADL 8-2698	None	True	effect	drug	Morphine prolonged gastrointestinal transit time from 69 to 103 minutes (P = .005); this was prevented by ADL 8-2698 (P = .004).
DDI-MedLine.d99.s9.p0	fluvoxamine	DB00176	drug	tolbutamide	DB01124	True	mechanism	drug	RESULTS: During treatment with fluvoxamine, there was a statistically significant decrease in the median of the total clearance of tolbutamide, from 845 mL/h to 688 mL/h, among the volunteers who received 75 mg/d.
DDI-DrugBank.d639.s0.p4	SUTENT	None	brand	indinavir	DB00224	True	mechanism	drug	Co-administration of SUTENT with strong inhibitors of the CYP3A4 family (e.g., ketoconazole, itraconazole, clarithromycin, atazanavir, indinavir, nefazodone, nelfinavir, ritonavir, saquinavir, telithromycin, voriconizole) may increases sunitinib concentrations.
DDI-DrugBank.d64.s29.p17	anticoagulant	None	group	paraldehyde	None	True	effect	drug	Drugs that have been reported to diminish oral anticoagulant response, ie, decreased prothrom-bin time response, in man significantly include: adrenocortical steroids;alcohol*;antacids;antihistamines;barbiturates;carbamazepine;chloral hydrate*;chlordiazepoxide;cholestyramine;diet high in vitamin K;diuretics*;ethchlorvynol;glutethimide;griseofulvin;haloperidol;meprobamate;oral contraceptives;paraldehyde;primidone;ranitidine*;rifampin;unreliable prothrombin time determinations;vitamin C;warfarin sodium under-dosage.
DDI-DrugBank.d64.s29.p21	anticoagulant	None	group	vitamin C	DB00126	True	effect	drug	Drugs that have been reported to diminish oral anticoagulant response, ie, decreased prothrom-bin time response, in man significantly include: adrenocortical steroids;alcohol*;antacids;antihistamines;barbiturates;carbamazepine;chloral hydrate*;chlordiazepoxide;cholestyramine;diet high in vitamin K;diuretics*;ethchlorvynol;glutethimide;griseofulvin;haloperidol;meprobamate;oral contraceptives;paraldehyde;primidone;ranitidine*;rifampin;unreliable prothrombin time determinations;vitamin C;warfarin sodium under-dosage.
DDI-DrugBank.d64.s87.p1	anticoagulant	None	group	allopurinol	DB00437	True	effect	drug	Drugs that reportedly may increase oral anticoagulant response, ie, increased prothrombin response, in man include:alcohol*;allopurinol;aminosalicylic acid;amiodarone;anabolic steroids;antibiotics;bromelains;chloral hydrate*;chlorpropamide;chymotrypsin;cimetidine;cinchophen;clofibrate;dextran;dextrothyroxine;diazoxide;dietary deficiencies;diflunisal;disulfiram;drugs affecting blood elements;ethacrynic acid;fenoprofen;glucagon;hepatotoxic drugs;ibuprofen;indomethacin;influenza virus vaccine;inhalation anesthetics;mefenamic acid;methyldopa;methylphenidate;metronidazole;miconazole;monoamine oxidase inhibitors;nalidixic acid;naproxen;oxolinic acid;oxyphenbutazone;pentoxifylline;phenylbutazone;phenyramidol;phenytoin;prolonged hot weather;prolonged narcotics;pyrazolones;quinidine;quinine;ranitidine*;salicylates;sulfinpyrazone;sulfonamides, long acting;sulindac;thyroid drugs;tolbutamide;triclofos sodium;trimethoprim/sulfamethoxazole;unreliable prothrombin time determinations;warfarin sodium o
DDI-DrugBank.d64.s87.p17	anticoagulant	None	group	disulfiram	DB00822	True	effect	drug	Drugs that reportedly may increase oral anticoagulant response, ie, increased prothrombin response, in man include:alcohol*;allopurinol;aminosalicylic acid;amiodarone;anabolic steroids;antibiotics;bromelains;chloral hydrate*;chlorpropamide;chymotrypsin;cimetidine;cinchophen;clofibrate;dextran;dextrothyroxine;diazoxide;dietary deficiencies;diflunisal;disulfiram;drugs affecting blood elements;ethacrynic acid;fenoprofen;glucagon;hepatotoxic drugs;ibuprofen;indomethacin;influenza virus vaccine;inhalation anesthetics;mefenamic acid;methyldopa;methylphenidate;metronidazole;miconazole;monoamine oxidase inhibitors;nalidixic acid;naproxen;oxolinic acid;oxyphenbutazone;pentoxifylline;phenylbutazone;phenyramidol;phenytoin;prolonged hot weather;prolonged narcotics;pyrazolones;quinidine;quinine;ranitidine*;salicylates;sulfinpyrazone;sulfonamides, long acting;sulindac;thyroid drugs;tolbutamide;triclofos sodium;trimethoprim/sulfamethoxazole;unreliable prothrombin time determinations;warfarin sodium o
DDI-DrugBank.d64.s87.p24	anticoagulant	None	group	anesthetics	None	True	effect	group	Drugs that reportedly may increase oral anticoagulant response, ie, increased prothrombin response, in man include:alcohol*;allopurinol;aminosalicylic acid;amiodarone;anabolic steroids;antibiotics;bromelains;chloral hydrate*;chlorpropamide;chymotrypsin;cimetidine;cinchophen;clofibrate;dextran;dextrothyroxine;diazoxide;dietary deficiencies;diflunisal;disulfiram;drugs affecting blood elements;ethacrynic acid;fenoprofen;glucagon;hepatotoxic drugs;ibuprofen;indomethacin;influenza virus vaccine;inhalation anesthetics;mefenamic acid;methyldopa;methylphenidate;metronidazole;miconazole;monoamine oxidase inhibitors;nalidixic acid;naproxen;oxolinic acid;oxyphenbutazone;pentoxifylline;phenylbutazone;phenyramidol;phenytoin;prolonged hot weather;prolonged narcotics;pyrazolones;quinidine;quinine;ranitidine*;salicylates;sulfinpyrazone;sulfonamides, long acting;sulindac;thyroid drugs;tolbutamide;triclofos sodium;trimethoprim/sulfamethoxazole;unreliable prothrombin time determinations;warfarin sodium o
DDI-DrugBank.d64.s87.p50	anticoagulant	None	group	triclofos sodium	None	True	effect	drug	Drugs that reportedly may increase oral anticoagulant response, ie, increased prothrombin response, in man include:alcohol*;allopurinol;aminosalicylic acid;amiodarone;anabolic steroids;antibiotics;bromelains;chloral hydrate*;chlorpropamide;chymotrypsin;cimetidine;cinchophen;clofibrate;dextran;dextrothyroxine;diazoxide;dietary deficiencies;diflunisal;disulfiram;drugs affecting blood elements;ethacrynic acid;fenoprofen;glucagon;hepatotoxic drugs;ibuprofen;indomethacin;influenza virus vaccine;inhalation anesthetics;mefenamic acid;methyldopa;methylphenidate;metronidazole;miconazole;monoamine oxidase inhibitors;nalidixic acid;naproxen;oxolinic acid;oxyphenbutazone;pentoxifylline;phenylbutazone;phenyramidol;phenytoin;prolonged hot weather;prolonged narcotics;pyrazolones;quinidine;quinine;ranitidine*;salicylates;sulfinpyrazone;sulfonamides, long acting;sulindac;thyroid drugs;tolbutamide;triclofos sodium;trimethoprim/sulfamethoxazole;unreliable prothrombin time determinations;warfarin sodium o
DDI-DrugBank.d64.s87.p51	anticoagulant	None	group	trimethoprim	DB00440	True	effect	drug	Drugs that reportedly may increase oral anticoagulant response, ie, increased prothrombin response, in man include:alcohol*;allopurinol;aminosalicylic acid;amiodarone;anabolic steroids;antibiotics;bromelains;chloral hydrate*;chlorpropamide;chymotrypsin;cimetidine;cinchophen;clofibrate;dextran;dextrothyroxine;diazoxide;dietary deficiencies;diflunisal;disulfiram;drugs affecting blood elements;ethacrynic acid;fenoprofen;glucagon;hepatotoxic drugs;ibuprofen;indomethacin;influenza virus vaccine;inhalation anesthetics;mefenamic acid;methyldopa;methylphenidate;metronidazole;miconazole;monoamine oxidase inhibitors;nalidixic acid;naproxen;oxolinic acid;oxyphenbutazone;pentoxifylline;phenylbutazone;phenyramidol;phenytoin;prolonged hot weather;prolonged narcotics;pyrazolones;quinidine;quinine;ranitidine*;salicylates;sulfinpyrazone;sulfonamides, long acting;sulindac;thyroid drugs;tolbutamide;triclofos sodium;trimethoprim/sulfamethoxazole;unreliable prothrombin time determinations;warfarin sodium o
DDI-DrugBank.d64.s87.p52	anticoagulant	None	group	sulfamethoxazole	DB01015	True	effect	drug	Drugs that reportedly may increase oral anticoagulant response, ie, increased prothrombin response, in man include:alcohol*;allopurinol;aminosalicylic acid;amiodarone;anabolic steroids;antibiotics;bromelains;chloral hydrate*;chlorpropamide;chymotrypsin;cimetidine;cinchophen;clofibrate;dextran;dextrothyroxine;diazoxide;dietary deficiencies;diflunisal;disulfiram;drugs affecting blood elements;ethacrynic acid;fenoprofen;glucagon;hepatotoxic drugs;ibuprofen;indomethacin;influenza virus vaccine;inhalation anesthetics;mefenamic acid;methyldopa;methylphenidate;metronidazole;miconazole;monoamine oxidase inhibitors;nalidixic acid;naproxen;oxolinic acid;oxyphenbutazone;pentoxifylline;phenylbutazone;phenyramidol;phenytoin;prolonged hot weather;prolonged narcotics;pyrazolones;quinidine;quinine;ranitidine*;salicylates;sulfinpyrazone;sulfonamides, long acting;sulindac;thyroid drugs;tolbutamide;triclofos sodium;trimethoprim/sulfamethoxazole;unreliable prothrombin time determinations;warfarin sodium o
DDI-DrugBank.d64.s88.p1	anticoagulants	None	group	tolbutamide	DB01124	True	mechanism	drug	Oral anticoagulants may potentiate the hypoglycemic action of hypoglycemic agents, eg, tolbutamide and chlorpropamide, by inhibiting their metabolism in the liver.
DDI-DrugBank.d64.s88.p2	anticoagulants	None	group	chlorpropamide	DB00672	True	mechanism	drug	Oral anticoagulants may potentiate the hypoglycemic action of hypoglycemic agents, eg, tolbutamide and chlorpropamide, by inhibiting their metabolism in the liver.
DDI-DrugBank.d643.s0.p8	Melatonin	DB01065	drug	progestin	None	True	int	group	Melatonin may interact with the following drugs: aspirin and other NSAIDs (may lower melatonin levels), fluvoxamine (bioavailability of oral melatonin is increased with coadministration), beta blockers (may decrease melatonin levels), fluoxetine (reports of psychotic episodes when coadministered), progestin (coadministration of melatonin with progestin can inhibit ovarian function in women), benzodiazepenes and other sedating drugs (may result in additive sedation and an increased incidence of adverse effects), and corticosteroids (coadministration of melatonin and corticosteroids may interfere with the efficacy of the corticosteroids).
DDI-DrugBank.d645.s6.p0	terbinafine	DB00857	drug	warfarin	DB00682	True	effect	drug	There have been spontaneous reports of increase or decrease in prothrombin times in patients concomitantly taking oral terbinafine and warfarin, however, a causal relationship between LAMISIL    Tablets and these changes has not been established.
DDI-DrugBank.d650.s0.p25	metoclopramide	DB01233	drug	Permax	None	True	advise	brand	Dopamine antagonists, such as the neuroleptics (phenothiazines, butyrophenones, thioxanthines ) or metoclopramide, ordinarily should not be administered concurrently with Permax (a dopamine agonist);
