DDI-DrugBank.d192.s0.p11	alcohol	drug	_	antihistamines	group	_	false	drugn can interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugb -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p12	alcohol	drug	_	monoamine oxidase (MAO) inhibitors	group	_	false	drugn can interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p13	alcohol	drug	_	antihistamines	group	_	false	drugn can interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p14	alcohol	drug	_	antihistamines	group	_	false	drugn can interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d192.s0.p15	CNS depressants	group	_	antihistamines	group	_	false	drugn can interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugb -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p17	CNS depressants	group	_	antihistamines	group	_	false	drugn can interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugb -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p18	CNS depressants	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	drugn can interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p19	CNS depressants	group	_	antihistamines	group	_	false	drugn can interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p20	CNS depressants	group	_	antihistamines	group	_	false	drugn can interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d192.s0.p21	antihistamines	group	_	anticholinergics	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or druga -rcb- , drugb or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p23	antihistamines	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or druga -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p26	anticholinergics	group	_	antihistamines	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugb -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p27	anticholinergics	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p28	anticholinergics	group	_	antihistamines	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p29	anticholinergics	group	_	antihistamines	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d192.s0.p30	antihistamines	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with druga -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p33	monoamine oxidase (MAO) inhibitors	group	_	antihistamines	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and druga -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d192.s0.p34	monoamine oxidase (MAO) inhibitors	group	_	antihistamines	group	_	false	drugn can interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and druga -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d342.s0.p1	alcohol	drug	_	antihistamines	group	_	false	this drug may interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugb -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p3	alcohol	drug	_	antihistamines	group	_	false	this drug may interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugb -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p4	alcohol	drug	_	monoamine oxidase (MAO) inhibitors	group	_	false	this drug may interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p5	alcohol	drug	_	antihistamines	group	_	false	this drug may interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p6	alcohol	drug	_	antihistamines	group	_	false	this drug may interact with druga or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d342.s0.p7	CNS depressants	group	_	antihistamines	group	_	false	this drug may interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugb -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p9	CNS depressants	group	_	antihistamines	group	_	false	this drug may interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugb -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p10	CNS depressants	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	this drug may interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p11	CNS depressants	group	_	antihistamines	group	_	false	this drug may interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p12	CNS depressants	group	_	antihistamines	group	_	false	this drug may interact with drugn or other druga -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d342.s0.p13	antihistamines	group	_	anticholinergics	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or druga -rcb- , drugb or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p15	antihistamines	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or druga -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p18	anticholinergics	group	_	antihistamines	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugb -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p19	anticholinergics	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p20	anticholinergics	group	_	antihistamines	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p21	anticholinergics	group	_	antihistamines	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , druga or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and drugn -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d342.s0.p22	antihistamines	group	_	monoamine oxidase (MAO) inhibitors	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with druga -rcb- , and drugb -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p25	monoamine oxidase (MAO) inhibitors	group	_	antihistamines	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and druga -lcb- concurrent use with drugb may prolong and intensify the anticholinergic and cns depressant effects of drugn -rcb- .
DDI-DrugBank.d342.s0.p26	monoamine oxidase (MAO) inhibitors	group	_	antihistamines	group	_	false	this drug may interact with drugn or other drugn -lcb- may potentiate the cns depressant effects of either these medications or drugn -rcb- , drugn or other medications with anticholinergic activity -lcb- anticholinergic effects may be potentiated when these medications are used concurrently with drugn -rcb- , and druga -lcb- concurrent use with drugn may prolong and intensify the anticholinergic and cns depressant effects of drugb -rcb- .
DDI-DrugBank.d144.s0.p0	ketoconazole	drug	_	budesonide	drug	_	mechanism	concomitant oral administration of druga -lcb- a known inhibitor of cyp3a4 activity in the liver and in the intestinal mucosa -rcb- caused an eight-fold increase of the systemic exposure to oral drugb .
DDI-DrugBank.d144.s1.p5	ketoconazole	drug	_	budesonide	drug	_	advise	if treatment with inhibitors of cyp3a4 activity -lcb- such as druga , drugn , drugn , drugn , drugn , drugn , etc , -rcb- is indicated , reduction of the drugb dose should be considered .
DDI-DrugBank.d144.s1.p10	intraconazole	drug	_	budesonide	drug	_	advise	if treatment with inhibitors of cyp3a4 activity -lcb- such as drugn , druga , drugn , drugn , drugn , drugn , etc , -rcb- is indicated , reduction of the drugb dose should be considered .
DDI-DrugBank.d144.s1.p14	ritonavir	drug	_	budesonide	drug	_	advise	if treatment with inhibitors of cyp3a4 activity -lcb- such as drugn , drugn , druga , drugn , drugn , drugn , etc , -rcb- is indicated , reduction of the drugb dose should be considered .
DDI-DrugBank.d144.s1.p17	indinavir	drug	_	budesonide	drug	_	advise	if treatment with inhibitors of cyp3a4 activity -lcb- such as drugn , drugn , drugn , druga , drugn , drugn , etc , -rcb- is indicated , reduction of the drugb dose should be considered .
DDI-DrugBank.d144.s1.p19	saquinavir	drug	_	budesonide	drug	_	advise	if treatment with inhibitors of cyp3a4 activity -lcb- such as drugn , drugn , drugn , drugn , druga , drugn , etc , -rcb- is indicated , reduction of the drugb dose should be considered .
DDI-DrugBank.d144.s1.p20	erythromycin	drug	_	budesonide	drug	_	advise	if treatment with inhibitors of cyp3a4 activity -lcb- such as drugn , drugn , drugn , drugn , drugn , druga , etc , -rcb- is indicated , reduction of the drugb dose should be considered .
DDI-DrugBank.d331.s0.p0	bumetanide	drug	_	aminoglycoside antibiotics	group	_	advise	- drugs with ototoxic potential : especially in the presence of impaired renal function , the use of parenterally administered druga in patients to whom drugb are also being given should be avoided , except in life-threatening conditions .
DDI-DrugBank.d331.s3.p4	Lithium	drug	_	diuretics	group	_	advise	- drugn : druga should generally not be given with drugb -lcb- such as drugn -rcb- because they reduce its renal clearance and add a high risk of drugn toxicity .
DDI-DrugBank.d331.s3.p5	Lithium	drug	_	bumetanide	drug	_	advise	- drugn : druga should generally not be given with drugn -lcb- such as drugb -rcb- because they reduce its renal clearance and add a high risk of drugn toxicity .
DDI-DrugBank.d331.s3.p8	diuretics	group	_	lithium	drug	_	false	- drugn : drugn should generally not be given with druga -lcb- such as drugn -rcb- because they reduce its renal clearance and add a high risk of drugb toxicity .
DDI-DrugBank.d331.s3.p9	bumetanide	drug	_	lithium	drug	_	false	- drugn : drugn should generally not be given with drugn -lcb- such as druga -rcb- because they reduce its renal clearance and add a high risk of drugb toxicity .
DDI-DrugBank.d331.s4.p2	probenecid	drug	_	bumetanide	drug	_	effect	- drugn : pretreatment with druga reduces both the natriuresis and hyperreninemia produced by drugb .
DDI-DrugBank.d331.s5.p0	probenecid	drug	_	bumetanide	drug	_	mechanism	this antagonistic effect of druga on drugb natriuresis is not due to a direct action on sodium excretion but is probably secondary to its inhibitory effect on renal tubular secretion of drugn .
DDI-DrugBank.d331.s5.p1	probenecid	drug	_	bumetanide	drug	_	false	this antagonistic effect of druga on drugn natriuresis is not due to a direct action on sodium excretion but is probably secondary to its inhibitory effect on renal tubular secretion of drugb .
DDI-DrugBank.d331.s6.p0	probenecid	drug	_	bumetanide	drug	_	advise	thus , druga should not be administered concurrently with drugb .
DDI-DrugBank.d331.s7.p3	Indomethacin	drug	_	bumetanide	drug	_	mechanism	- drugn : druga blunts the increases in urine volume and sodium excretion seen during drugb treatment and inhibits the drugn - induced increase in plasma renin activity .
DDI-DrugBank.d331.s7.p4	Indomethacin	drug	_	bumetanide	drug	_	effect	- drugn : druga blunts the increases in urine volume and sodium excretion seen during drugn treatment and inhibits the drugb - induced increase in plasma renin activity .
DDI-DrugBank.d331.s9.p2	Bumetanide	drug	_	antihypertensive drugs	group	_	effect	- drugn : druga may potentiate the effect of various drugb , necessitating a reduction in the dosage of these drugs .
DDI-DrugBank.d331.s11.p0	Anticoagulants	group	_	bumetanide	drug	_	false	- druga : interaction studies in humans have shown drugb to have no effect on drugn metabolism or on plasma prothrombin activity .
DDI-DrugBank.d331.s11.p1	Anticoagulants	group	_	warfarin	drug	_	false	- druga : interaction studies in humans have shown drugn to have no effect on drugb metabolism or on plasma prothrombin activity .
DDI-DrugBank.d331.s11.p2	bumetanide	drug	_	warfarin	drug	_	false	- drugn : interaction studies in humans have shown druga to have no effect on drugb metabolism or on plasma prothrombin activity .
DDI-DrugBank.d153.s0.p0	anesthetic solutions	group	_	epinephrine	drug	_	false	the administration of local druga containing drugb or drugn to patients receiving drugn or drugn may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p1	anesthetic solutions	group	_	norepinephrine	drug	_	false	the administration of local druga containing drugn or drugb to patients receiving drugn or drugn may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p2	anesthetic solutions	group	_	monoamine oxidase inhibitors	group	_	false	the administration of local druga containing drugn or drugn to patients receiving drugb or drugn may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p3	anesthetic solutions	group	_	tricyclic antidepressants	group	_	false	the administration of local druga containing drugn or drugn to patients receiving drugn or drugb may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p5	epinephrine	drug	_	monoamine oxidase inhibitors	group	_	effect	the administration of local drugn containing druga or drugn to patients receiving drugb or drugn may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p6	epinephrine	drug	_	tricyclic antidepressants	group	_	effect	the administration of local drugn containing druga or drugn to patients receiving drugn or drugb may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p7	norepinephrine	drug	_	monoamine oxidase inhibitors	group	_	effect	the administration of local drugn containing drugn or druga to patients receiving drugb or drugn may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p8	norepinephrine	drug	_	tricyclic antidepressants	group	_	effect	the administration of local drugn containing drugn or druga to patients receiving drugn or drugb may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s0.p9	monoamine oxidase inhibitors	group	_	tricyclic antidepressants	group	_	false	the administration of local drugn containing drugn or drugn to patients receiving druga or drugb may produce severe , prolonged hypertension .
DDI-DrugBank.d153.s3.p0	vasopressor drugs	group	_	ergot-type oxytocic drugs	group	_	false	concurrent administration of druga and of drugb may cause severe , persistent hypertension or cerebrovascular accidents .
DDI-DrugBank.d153.s4.p0	Phenothiazines	group	_	butyrophenones	group	_	false	druga and drugb may reduce or reverse the pressor effect of drugn .
DDI-DrugBank.d153.s4.p1	Phenothiazines	group	_	epinephrine	drug	_	effect	druga and drugn may reduce or reverse the pressor effect of drugb .
DDI-DrugBank.d153.s4.p2	butyrophenones	group	_	epinephrine	drug	_	effect	drugn and druga may reduce or reverse the pressor effect of drugb .
DDI-DrugBank.d380.s1.p0	buprenorphine	drug	_	azole antifungals	group	_	false	because cyp 3a4 inhibitors may increase plasma concentrations of druga , patients already on ppig 3a4 inhibitors such as drugb -lcb- e , g.
DDI-DrugBank.d380.s2.p6	ketoconazole	drug	_	SUBUTEX	brand	_	false	druga -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugb or drugn adjusted .
DDI-DrugBank.d380.s2.p7	ketoconazole	drug	_	SUBOXONE	brand	_	false	druga -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugn or drugb adjusted .
DDI-DrugBank.d380.s2.p13	macrolide antibiotics	group	_	SUBUTEX	brand	_	false	drugn -rcb- , druga -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugb or drugn adjusted .
DDI-DrugBank.d380.s2.p14	macrolide antibiotics	group	_	SUBOXONE	brand	_	false	drugn -rcb- , druga -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugn or drugb adjusted .
DDI-DrugBank.d380.s2.p19	erythromycin	drug	_	SUBUTEX	brand	_	false	drugn -rcb- , drugn -lcb- e , g , druga -rcb- , and drugn -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugb or drugn adjusted .
DDI-DrugBank.d380.s2.p20	erythromycin	drug	_	SUBOXONE	brand	_	false	drugn -rcb- , drugn -lcb- e , g , druga -rcb- , and drugn -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugn or drugb adjusted .
DDI-DrugBank.d380.s2.p24	HIV protease inhibitors	group	_	SUBUTEX	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and druga -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugb or drugn adjusted .
DDI-DrugBank.d380.s2.p25	HIV protease inhibitors	group	_	SUBOXONE	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and druga -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of drugn or drugb adjusted .
DDI-DrugBank.d380.s2.p28	ritonavir	drug	_	SUBUTEX	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , druga , drugn and drugn -rcb- should have their dose of drugb or drugn adjusted .
DDI-DrugBank.d380.s2.p29	ritonavir	drug	_	SUBOXONE	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , druga , drugn and drugn -rcb- should have their dose of drugn or drugb adjusted .
DDI-DrugBank.d380.s2.p31	indinavir	drug	_	SUBUTEX	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , druga and drugn -rcb- should have their dose of drugb or drugn adjusted .
DDI-DrugBank.d380.s2.p32	indinavir	drug	_	SUBOXONE	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , druga and drugn -rcb- should have their dose of drugn or drugb adjusted .
DDI-DrugBank.d380.s2.p33	saquinavir	drug	_	SUBUTEX	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , drugn and druga -rcb- should have their dose of drugb or drugn adjusted .
DDI-DrugBank.d380.s2.p34	saquinavir	drug	_	SUBOXONE	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , drugn and druga -rcb- should have their dose of drugn or drugb adjusted .
DDI-DrugBank.d380.s2.p35	SUBUTEX	brand	_	SUBOXONE	brand	_	false	drugn -rcb- , drugn -lcb- e , g , drugn -rcb- , and drugn -lcb- e , g , drugn , drugn and drugn -rcb- should have their dose of druga or drugb adjusted .
DDI-DrugBank.d380.s3.p0	buprenorphine	drug	_	benzodiazepines	group	_	int	based on anecdotal reports , there may be an interaction between druga and drugb .
DDI-DrugBank.d380.s4.p0	buprenorphine	drug	_	benzodiazepines	drug	_	effect	there have been a number of reports in the post-marketing experience of coma and death associated with the concomitant intravenous misuse of druga and drugb by addicts .
DDI-DrugBank.d380.s5.p0	buprenorphine	drug	_	SUBUTEX	brand	_	false	in many of these cases , druga was misused by self-injection of crushed drugb tablets .
DDI-DrugBank.d380.s6.p0	SUBUTEX	brand	_	SUBOXONE	brand	_	false	druga and drugb should be prescribed with caution to patients on drugn or other drugs that act on the central nervous system , regardless of whether these drugs are taken on the advice of a physician or are taken as drugs of abuse .
DDI-DrugBank.d380.s6.p1	SUBUTEX	brand	_	benzodiazepines	group	_	advise	druga and drugn should be prescribed with caution to patients on drugb or other drugs that act on the central nervous system , regardless of whether these drugs are taken on the advice of a physician or are taken as drugs of abuse .
DDI-DrugBank.d380.s6.p2	SUBOXONE	brand	_	benzodiazepines	group	_	advise	drugn and druga should be prescribed with caution to patients on drugb or other drugs that act on the central nervous system , regardless of whether these drugs are taken on the advice of a physician or are taken as drugs of abuse .
DDI-DrugBank.d380.s7.p0	benzodiazepines	group	_	SUBOXONE	brand	_	advise	patients should be warned of the potential danger of the intravenous self-administration of druga while under treatment with drugb or drugn .
DDI-DrugBank.d380.s7.p1	benzodiazepines	group	_	SUBUTEX	brand	_	advise	patients should be warned of the potential danger of the intravenous self-administration of druga while under treatment with drugn or drugb .
DDI-DrugBank.d380.s7.p2	SUBOXONE	brand	_	SUBUTEX	brand	_	false	patients should be warned of the potential danger of the intravenous self-administration of drugn while under treatment with druga or drugb .
DDI-DrugBank.d5.s3.p0	WELLBUTRIN	brand	_	orphenadrine	drug	_	int	therefore , the potential exists for a drug interaction between druga and drugs that affect the cyp2b6 isoenzyme -lcb- e , g , , drugb and drugn -rcb- .
DDI-DrugBank.d5.s3.p1	WELLBUTRIN	brand	_	cyclophosphamide	drug	_	int	therefore , the potential exists for a drug interaction between druga and drugs that affect the cyp2b6 isoenzyme -lcb- e , g , , drugn and drugb -rcb- .
